epoch,accuracy,loss,val_accuracy,val_loss
0,0.5023437738418579,0.6941928267478943,0.628125011920929,0.6895883679389954
1,0.556640625,0.6857935786247253,0.739062488079071,0.6821511387825012
2,0.633593738079071,0.6637629270553589,0.6421875357627869,0.6490629315376282
3,0.749218761920929,0.5457501411437988,0.75,0.5185351371765137
4,0.826953113079071,0.4228602945804596,0.753125011920929,0.47571560740470886
5,0.8480468988418579,0.37036988139152527,0.739062488079071,0.4997731149196625
6,0.853515625,0.34501996636390686,0.7406250238418579,0.46951255202293396
7,0.869921863079071,0.32433900237083435,0.745312511920929,0.4644230902194977
8,0.8707031607627869,0.3145344853401184,0.754687488079071,0.43594834208488464
9,0.8765625357627869,0.30691346526145935,0.7593750357627869,0.46501675248146057
10,0.87890625,0.29289838671684265,0.7593750357627869,0.4515252113342285
11,0.8843750357627869,0.2798568904399872,0.770312488079071,0.4390430152416229
12,0.888671875,0.2750742435455322,0.78125,0.42153581976890564
13,0.890625,0.26767054200172424,0.809374988079071,0.42988869547843933
14,0.904296875,0.2522953450679779,0.7953125238418579,0.4090792238712311
15,0.903124988079071,0.24352310597896576,0.768750011920929,0.4640008509159088
16,0.910937488079071,0.2366197407245636,0.7984375357627869,0.4538334012031555
17,0.913281261920929,0.23059487342834473,0.800000011920929,0.5030462145805359
18,0.91015625,0.23846085369586945,0.8218750357627869,0.4849478304386139
19,0.91796875,0.2174626588821411,0.8125,0.5632967948913574
20,0.9164062738418579,0.21971769630908966,0.8031250238418579,0.48057660460472107
21,0.9156250357627869,0.21061258018016815,0.793749988079071,0.46833062171936035
22,0.91796875,0.208184152841568,0.807812511920929,0.4555760324001312
23,0.925000011920929,0.19808021187782288,0.839062511920929,0.4427991509437561
24,0.928515613079071,0.18495433032512665,0.8187500238418579,0.5188842415809631
25,0.926562488079071,0.19061389565467834,0.824999988079071,0.4545150697231293
26,0.9253906607627869,0.19580699503421783,0.8421875238418579,0.4524429738521576
27,0.934765636920929,0.16874252259731293,0.856249988079071,0.5366436839103699
28,0.9320312738418579,0.16908834874629974,0.8453125357627869,0.4532553255558014
29,0.938671886920929,0.1680905818939209,0.859375,0.5107389688491821
30,0.938671886920929,0.15809598565101624,0.8671875,0.48689085245132446
31,0.947265625,0.1386171579360962,0.8531250357627869,0.49540024995803833
32,0.946093738079071,0.14311683177947998,0.848437488079071,0.45931774377822876
33,0.9515625238418579,0.13008032739162445,0.8046875,0.6285675168037415
34,0.950390636920929,0.1354101449251175,0.856249988079071,0.47999459505081177
35,0.951953113079071,0.12611998617649078,0.8531250357627869,0.4558892846107483
36,0.962109386920929,0.1122966781258583,0.8343750238418579,0.5072109699249268
37,0.955859363079071,0.10936500877141953,0.8578125238418579,0.43809881806373596
38,0.960156261920929,0.10943230241537094,0.878125011920929,0.3935076594352722
39,0.966015636920929,0.09047383069992065,0.8609375357627869,0.4218290448188782
40,0.9703125357627869,0.0789710208773613,0.864062488079071,0.4973823130130768
41,0.9652343988418579,0.08119529485702515,0.8687500357627869,0.5194525718688965
42,0.9703125357627869,0.07718628644943237,0.8609375357627869,0.5016858577728271
43,0.9710937738418579,0.0810825452208519,0.870312511920929,0.49844470620155334
44,0.9789062738418579,0.0629015564918518,0.8828125,0.4527343809604645
45,0.9761719107627869,0.06570394337177277,0.875,0.4553563594818115
46,0.9632812738418579,0.12283764034509659,0.8921875357627869,0.43029627203941345
47,0.981640636920929,0.05545340105891228,0.8734375238418579,0.5964744091033936
48,0.9800781607627869,0.05504796653985977,0.885937511920929,0.491859495639801
49,0.9906250238418579,0.03687330707907677,0.856249988079071,0.5722352862358093
50,0.98046875,0.05459192022681236,0.879687488079071,0.5277413725852966
51,0.9847656488418579,0.04238395392894745,0.8609375357627869,0.6185805201530457
52,0.985156238079071,0.04111219570040703,0.875,0.4862918555736542
53,0.987109363079071,0.033069249242544174,0.8578125238418579,0.6535380482673645
54,0.992968738079071,0.023166943341493607,0.8609375357627869,0.5621402263641357
55,0.957812488079071,0.13399988412857056,0.8890625238418579,0.39782941341400146
56,0.989453136920929,0.03523891046643257,0.875,0.47957801818847656
57,0.994140625,0.022520702332258224,0.875,0.569928765296936
58,0.9957031607627869,0.016558801755309105,0.875,0.6789746284484863
59,0.989062488079071,0.027255117893218994,0.887499988079071,0.6290343403816223
60,0.99609375,0.012170806527137756,0.8828125,0.6027153134346008
61,0.987109363079071,0.037498924881219864,0.870312511920929,0.5314933657646179
62,0.994140625,0.022313317283988,0.862500011920929,0.6659683585166931
